title,name,case_maf,ctrl_maf,direction,effect_size,function_class,function_score,gf0,gf2,maf,population_attributable_risk,pos,sites_removal,variant_class
Kryukov2009European1800,R1,7.46266212415e-06,4.97512450132e-06,d,1.5,ns,1502.0,0.999990000025,2.5e-11,5e-06,4.99997500028e-06,0.02294110,False,r
Kryukov2009European1800,R1,0.000123545539475,8.23681929569e-05,d,1.5,ns,1504.0,0.999834446853,6.8525284e-09,8.278e-05,8.27731486059e-05,0.00585272,False,r
Kryukov2009European1800,R1,2.49253458667e-06,1.66169155602e-06,d,1.5,ns,1506.0,0.999996660003,2.7889e-12,1.67e-06,1.66999721107e-06,0.00000000,False,r
Kryukov2009European1800,R1,2.49253458667e-06,1.66169155602e-06,d,1.5,ns,1524.0,0.999996660003,2.7889e-12,1.67e-06,1.66999721107e-06,0.03680910,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,1525.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.00000000,False,r
Kryukov2009European1800,R1,4.97013841178e-06,3.31343289034e-06,d,1.5,ns,1527.0,0.999993340011,1.10889e-11,3.33e-06,3.32998891114e-06,0.01465920,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1530.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.05513050,False,r
Kryukov2009European1800,R1,1.49252753628e-05,9.95024924877e-06,d,1.5,ns,1534.0,0.9999800001,1e-10,1e-05,9.99990000195e-06,0.00009290,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1538.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.02067000,False,r
Kryukov2009European1800,R1,2.49253458667e-06,1.66169155602e-06,d,1.5,ns,1541.0,0.999996660003,2.7889e-12,1.67e-06,1.66999721107e-06,0.00000000,False,r
Kryukov2009European1800,R1,6.55055793484e-05,4.36716512796e-05,d,1.5,ns,1545.0,0.999912221926,1.9263321e-09,4.389e-05,4.3888073837e-05,0.05097380,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1546.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00000000,False,r
Kryukov2009European1800,R1,2.49253458667e-06,1.66169155602e-06,d,1.5,ns,1547.0,0.999996660003,2.7889e-12,1.67e-06,1.66999721107e-06,0.00814734,False,r
Kryukov2009European1800,R1,8.29847723777e-06,5.53233846068e-06,d,1.5,ns,1548.0,0.999988880031,3.09136e-11,5.56e-06,5.5599690867e-06,0.00000000,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1549.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00000000,False,r
Kryukov2009European1800,R1,3.31342801735e-06,2.20895524827e-06,d,1.5,ns,1554.0,0.999995560005,4.9284e-12,2.22e-06,2.21999507168e-06,0.00550127,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1558.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00293808,False,r
Kryukov2009European1800,R1,1.07760684361e-05,7.18407985867e-06,d,1.5,ns,1575.0,0.999985560052,5.21284e-11,7.22e-06,7.21994787232e-06,0.00000000,False,r
Kryukov2009European1800,R1,0.000120232461134,8.0159235947e-05,d,1.5,ns,1576.0,0.99983888649,6.4899136e-09,8.056e-05,8.05535111319e-05,0.00000000,False,r
Kryukov2009European1800,R1,2.4880325321e-05,1.65870660455e-05,d,1.5,ns,1584.0,0.999966660278,2.778889e-10,1.667e-05,1.66697221204e-05,0.00526872,False,r
Kryukov2009European1800,R1,9.11936648473e-06,6.07960217386e-06,d,1.5,ns,1585.0,0.999987780037,3.73321e-11,6.11e-06,6.10996266829e-06,0.03560410,False,r
Kryukov2009European1800,R1,3.31342801735e-06,2.20895524827e-06,d,1.5,ns,1601.0,0.999995560005,4.9284e-12,2.22e-06,2.21999507168e-06,0.00490141,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1605.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.02779590,False,r
Kryukov2009European1800,R1,2.49253458667e-06,1.66169155602e-06,d,1.5,ns,1608.0,0.999996660003,2.7889e-12,1.67e-06,1.66999721107e-06,0.00003287,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,1609.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.00000000,False,r
Kryukov2009European1800,R1,4.14924617514e-06,2.7661691922e-06,d,1.5,ns,1613.0,0.999994440008,7.7284e-12,2.78e-06,2.77999227164e-06,0.09139200,False,r
Kryukov2009European1800,R1,0.000155869933386,0.000103920451737,d,1.5,ns,1614.0,0.999791130908,1.09077136e-08,0.00010444,0.000104429094564,0.00971635,False,r
Kryukov2009European1800,R1,4.14924617514e-06,2.7661691922e-06,d,1.5,ns,1619.0,0.999994440008,7.7284e-12,2.78e-06,2.77999227164e-06,0.00000000,False,r
Kryukov2009European1800,R1,4.97013841178e-06,3.31343289034e-06,d,1.5,ns,1621.0,0.999993340011,1.10889e-11,3.33e-06,3.32998891114e-06,0.00000000,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1630.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00095891,False,r
Kryukov2009European1800,R1,3.73128217739e-05,2.48756249691e-05,d,1.5,ns,1631.0,0.999950000625,6.25e-10,2.5e-05,2.49993750313e-05,0.00000000,False,r
Kryukov2009European1800,R1,8.29847723777e-06,5.53233846068e-06,d,1.5,ns,1641.0,0.999988880031,3.09136e-11,5.56e-06,5.5599690867e-06,0.00000000,False,r
Kryukov2009European1800,R1,3.31342801735e-06,2.20895524827e-06,d,1.5,ns,1644.0,0.999995560005,4.9284e-12,2.22e-06,2.21999507168e-06,0.03003330,False,r
Kryukov2009European1800,R1,0.00745236113206,0.00498464102503,d,1.5,ns,1646.0,0.990006214489,2.50944891136e-05,0.00500944,0.00498459505601,0.00000000,False,r
Kryukov2009European1800,R1,4.14924617514e-06,2.7661691922e-06,d,1.5,ns,1649.0,0.999994440008,7.7284e-12,2.78e-06,2.77999227164e-06,0.00009879,False,r
Kryukov2009European1800,R1,0.000208100395219,0.000138746364428,d,1.5,ns,1650.0,0.999721139444,1.94435136e-08,0.00013944,0.000139420561908,0.00002708,False,r
Kryukov2009European1800,R1,2.57012026196e-05,1.71343298188e-05,d,1.5,ns,1652.0,0.999965560297,2.965284e-10,1.722e-05,1.72197034819e-05,0.00000000,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1658.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00492750,False,r
Kryukov2009European1800,R1,1.1611881119e-05,7.74129383047e-06,d,1.5,ns,1659.0,0.999984440061,6.05284e-11,7.78e-06,7.77993947257e-06,0.00000000,False,r
Kryukov2009European1800,R1,5.63866642211e-05,3.75920468315e-05,d,1.5,ns,1668.0,0.999924441427,1.4273284e-09,3.778e-05,3.77785727794e-05,0.00000000,False,r
Kryukov2009European1800,R1,5.80595535427e-06,3.87064684071e-06,d,1.5,ns,1669.0,0.999992220015,1.51321e-11,3.89e-06,3.88998486802e-06,0.00200882,False,r
Kryukov2009European1800,R1,1.74177772942e-05,1.16119409693e-05,d,1.5,ns,1672.0,0.999976660136,1.361889e-10,1.167e-05,1.16698638143e-05,0.02004940,False,r
Kryukov2009European1800,R1,2.65370043522e-05,1.76915438457e-05,d,1.5,ns,1673.0,0.999964440316,3.161284e-10,1.778e-05,1.77796838828e-05,0.00172244,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1683.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00000000,False,r
Kryukov2009European1800,R1,7.46266212415e-06,4.97512450132e-06,d,1.5,ns,1685.0,0.999990000025,2.5e-11,5e-06,4.99997500028e-06,0.00000000,False,r
Kryukov2009European1800,R1,0.000177433942857,0.000118298577086,d,1.5,ns,1690.0,0.999762234135,1.41348321e-08,0.00011889,0.000118875868528,0.00000000,False,r
Kryukov2009European1800,R1,6.62684639724e-06,4.4179105449e-06,d,1.5,ns,1694.0,0.99999112002,1.97136e-11,4.44e-06,4.43998028659e-06,0.01254280,False,r
Kryukov2009European1800,R1,5.80595535427e-06,3.87064684071e-06,d,1.5,ns,1700.0,0.999992220015,1.51321e-11,3.89e-06,3.88998486802e-06,0.00003802,False,r
Kryukov2009European1800,R1,6.62684639724e-06,4.4179105449e-06,d,1.5,ns,1704.0,0.99999112002,1.97136e-11,4.44e-06,4.43998028659e-06,0.00035364,False,r
Kryukov2009European1800,R1,1.1611881119e-05,7.74129383047e-06,d,1.5,ns,1706.0,0.999984440061,6.05284e-11,7.78e-06,7.77993947257e-06,0.00000000,False,r
Kryukov2009European1800,R1,1.823865997e-05,1.21592047157e-05,d,1.5,ns,1707.0,0.999975560149,1.493284e-10,1.222e-05,1.22198506752e-05,0.04975770,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,1714.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.00000000,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,1718.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.00086736,False,r
Kryukov2009European1800,R1,4.14924617514e-06,2.7661691922e-06,d,1.5,ns,1720.0,0.999994440008,7.7284e-12,2.78e-06,2.77999227164e-06,0.00002139,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1726.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00000000,False,r
Kryukov2009European1800,R1,4.72676761014e-05,3.15124427513e-05,d,1.5,ns,1734.0,0.999936661003,1.0029889e-09,3.167e-05,3.16689970747e-05,0.00000000,False,r
Kryukov2009European1800,R1,3.31342801735e-06,2.20895524827e-06,d,1.5,ns,1737.0,0.999995560005,4.9284e-12,2.22e-06,2.21999507168e-06,0.00000000,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1739.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00022134,False,r
Kryukov2009European1800,R1,7.46266212415e-06,4.97512450132e-06,d,1.5,ns,1746.0,0.999990000025,2.5e-11,5e-06,4.99997500028e-06,0.01087790,False,r
Kryukov2009European1800,R1,1.65671521329e-06,1.10447761803e-06,d,1.5,ns,1749.0,0.999997780001,1.2321e-12,1.11e-06,1.10999876792e-06,0.02421990,False,r
Kryukov2009European1800,R1,2.32236438807e-05,1.54825882573e-05,d,1.5,ns,1754.0,0.999968880242,2.421136e-10,1.556e-05,1.5559757894e-05,0.08548060,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1755.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00000000,False,r
Kryukov2009European1800,R1,9.11936648473e-06,6.07960217386e-06,d,1.5,ns,1776.0,0.999987780037,3.73321e-11,6.11e-06,6.10996266829e-06,0.00000000,False,r
Kryukov2009European1800,R1,3.56561584129e-05,2.37711470898e-05,d,1.5,ns,1782.0,0.999952220571,5.707321e-10,2.389e-05,2.38894292952e-05,0.00062772,False,r
Kryukov2009European1800,R1,6.96545869475e-05,4.64378216736e-05,d,1.5,ns,1783.0,0.999906662178,2.1780889e-09,4.667e-05,4.66678221144e-05,0.00000000,False,r
Kryukov2009European1800,R1,2.15520349401e-05,1.4368160231e-05,d,1.5,ns,1786.0,0.999971120209,2.085136e-10,1.444e-05,1.44397914923e-05,0.00110531,False,r
Kryukov2009European1800,R1,0.000104472821426,6.96517654291e-05,d,1.5,ns,1790.0,0.9998600049,4.9e-09,7e-05,6.9995100686e-05,0.00517605,False,r
Kryukov2009European1800,R1,1.49252753628e-05,9.95024924877e-06,d,1.5,ns,1796.0,0.9999800001,1e-10,1e-05,9.99990000195e-06,0.03538240,False,r
Kryukov2009European1800,R1,9.95518038299e-06,6.6368161396e-06,d,1.5,ns,1799.0,0.999986660044,4.44889e-11,6.67e-06,6.6699555117e-06,0.00000000,False,r
Kryukov2009European1800,R1,8.35820588962e-07,5.5721393194e-07,d,1.5,ns,1800.0,0.99999888,3.136e-13,5.6e-07,5.5999968642e-07,0.00807306,False,r
